,lot_area,CropETo,TotalWater,water_dist,castorieindex,firstfloor,add_g_size,parval
16912,20.0,2.87666666666667,4.6037037037037,17.68990953517979,73.0,0.0,0.0,116028.0
16913,60.0,2.87666666666667,4.6037037037037,18.09790189283036,86.0,0.0,0.0,335470.0
16914,157.59,3.265,4.6037037037037,10.9445364065744,26.0,0.0,0.0,1296924.0
16915,0.69,3.08916666666667,4.41309523809524,6.498463055645697,32.0,0.0,0.0,3966.0
16917,296.42,3.715,5.48880333654155,8.492984475700666,14.0,0.0,0.0,572397.0
16918,328.43,2.30333333333333,2.92666666666667,17.105038410114275,49.0,0.0,0.0,2892862.0
16919,21.28,2.00416666666667,3.6001926782273594,7.302238610766642,32.0,0.0,0.0,98223.0
16920,20.0,2.30333333333333,2.92666666666667,11.711162617507332,76.0,0.0,0.0,121662.0
16921,160.0,2.30333333333333,2.92666666666667,16.452203215624714,81.0,0.0,0.0,1296445.0
16922,4.0,3.265,4.6037037037037,18.728749197615148,90.0,0.0,0.0,47641.0
16924,135.78,2.87666666666667,4.6037037037037,17.29581457230334,73.0,0.0,0.0,2152747.0
16925,160.0,2.30333333333333,2.92666666666667,20.40190619016653,81.0,0.0,0.0,1718515.0
16926,67.75,3.08916666666667,4.41309523809524,27.35965044525884,81.0,0.0,0.0,228639.0
16927,92.25,3.08916666666667,4.41309523809524,27.472837963346876,81.0,0.0,0.0,294961.0
16928,512.1,3.08916666666667,4.41309523809524,28.21829759197256,81.0,0.0,0.0,1621102.0
16929,55.78,1.66166666666667,3.87916666666667,27.721102225705213,90.0,0.0,0.0,107713.0
16930,42.85,3.715,5.48880333654155,7.335631262242272,32.0,0.0,0.0,82744.0
16931,39.82,3.265,4.6037037037037,4.875987059675689,81.0,0.0,0.0,203558.0
16932,40.6,2.00416666666667,3.6001926782273594,7.2736306094698655,32.0,0.0,0.0,78400.0
16933,39.82,2.635,4.06166666666667,5.079269380099938,81.0,0.0,0.0,76893.0
16934,43.05,1.66166666666667,3.87916666666667,7.362993425296179,32.0,917.0,0.0,208144.0
16935,6.2,2.30333333333333,2.92666666666667,11.52058654598,70.0,0.0,0.0,200168.0
16936,15.81,3.1275,4.46785714285714,13.149016478431857,81.0,0.0,0.0,161858.0
16937,157.88,2.00416666666667,3.6001926782273594,12.809111448942947,39.0,0.0,0.0,324265.0
16938,160.0,2.30333333333333,2.92666666666667,14.890719149925715,39.0,0.0,0.0,1249230.0
16939,0.96,3.15916666666667,3.7666666666666697,10.305584521192833,100.0,0.0,0.0,3420.0
16940,156.22,3.08916666666667,4.41309523809524,11.832222606056757,5.0,0.0,0.0,432756.0
16941,215.73,1.66166666666667,3.87916666666667,13.849692193273695,48.0,0.0,0.0,416582.0
16942,160.0,1.66166666666667,3.87916666666667,12.214870992874564,18.0,0.0,0.0,542328.0
16943,158.18,1.66166666666667,3.87916666666667,12.197810245585842,24.0,0.0,0.0,305451.0
16944,158.79,3.265,4.6037037037037,17.766132373275234,81.0,0.0,0.0,997225.0
16945,57.77,3.1275,4.46785714285714,15.078709059651766,33.0,0.0,0.0,505121.0
16946,158.79,2.635,4.06166666666667,18.283340225016307,81.0,0.0,0.0,377562.0
16947,324.29,2.0658333333333303,2.8339080459770094,21.705215991257663,81.0,0.0,0.0,626215.0
16949,157.58,3.265,4.6037037037037,17.255669934738137,81.0,0.0,0.0,810405.0
16951,46.28,2.00416666666667,3.6001926782273594,15.447386181943084,34.0,0.0,0.0,89368.0
16952,40.0,2.00416666666667,3.6001926782273594,15.245132178219313,34.0,0.0,0.0,77241.0
16953,40.0,2.00416666666667,3.6001926782273594,15.058692724972982,34.0,0.0,0.0,77241.0
16954,40.0,2.00416666666667,3.6001926782273594,14.891838169574232,34.0,0.0,0.0,77241.0
16955,41.0,2.87666666666667,4.6037037037037,10.386905747584423,24.0,0.0,0.0,258348.0
16956,80.0,2.00416666666667,3.6001926782273594,12.193683612295748,69.0,0.0,0.0,346683.0
16957,18.56,2.30333333333333,2.92666666666667,16.83302626763313,100.0,0.0,0.0,215514.0
16958,80.0,1.66166666666667,3.87916666666667,17.025883152086188,34.0,0.0,0.0,226042.0
16959,19.25,3.265,4.6037037037037,13.394365704006248,100.0,0.0,0.0,304510.0
16960,0.17,1.66166666666667,3.87916666666667,6.913085272710027,32.0,0.0,0.0,18303.0
16961,9.26,2.30333333333333,2.92666666666667,13.494931467599685,67.0,0.0,0.0,128891.0
16962,40.0,2.87666666666667,4.6037037037037,11.956973600033715,73.0,0.0,0.0,476826.0
16963,125.2,3.265,4.6037037037037,6.568863818988848,32.0,0.0,0.0,354784.0
16964,24.0,3.1275,4.46785714285714,16.59845993221658,71.0,0.0,0.0,135639.0
16965,0.34,2.37916666666667,4.0436171064598,7.007162997946768,32.0,0.0,0.0,78729.0
16966,85.74,3.265,4.6037037037037,8.209661379998881,69.0,0.0,0.0,671400.0
16967,40.0,3.1275,4.46785714285714,15.696363580341535,33.0,0.0,0.0,318773.0
16968,40.31,3.715,5.48880333654155,6.705686215319085,14.0,0.0,0.0,147454.0
16969,160.0,2.00416666666667,3.6001926782273594,7.732449085241622,18.0,0.0,0.0,78576.0
16970,10.0,3.1275,4.46785714285714,16.02283303588924,38.0,0.0,0.0,99164.0
16971,40.0,2.00416666666667,3.6001926782273594,5.068182610945687,32.0,0.0,0.0,77241.0
16972,42.89,3.08916666666667,4.41309523809524,7.435546346349847,32.0,0.0,0.0,119950.0
16973,7.5,3.265,4.6037037037037,16.50404734236857,100.0,0.0,0.0,29790.0
16974,206.99,3.265,4.6037037037037,10.100862417544283,90.0,0.0,0.0,1621044.0
16975,476.14,2.00416666666667,3.6001926782273594,15.477471750158722,73.0,0.0,0.0,919442.0
16976,5.18,2.00416666666667,3.6001926782273594,7.446983346098496,5.0,0.0,0.0,20005.0
16977,2.01,2.30333333333333,2.92666666666667,16.736302909326366,100.0,4900.0,0.0,234090.0
16978,18.76,3.1275,4.46785714285714,15.447608765748765,33.0,0.0,0.0,117045.0
16979,618.16,2.635,4.06166666666667,9.065362803564113,22.0,0.0,0.0,873097.0
16980,160.0,2.00416666666667,3.6001926782273594,11.230370654713399,69.0,0.0,0.0,621103.0
16982,120.0,2.00416666666667,3.6001926782273594,12.411360586159248,81.0,0.0,0.0,255810.0
16983,160.0,2.635,4.06166666666667,8.00399206988548,18.0,0.0,0.0,236638.0
16986,289.18,2.00416666666667,3.6001926782273594,9.911480748862338,39.0,0.0,0.0,558416.0
16988,274.29,3.715,5.48880333654155,8.176702485754504,14.0,0.0,0.0,2120143.0
16989,14.63,3.1275,4.46785714285714,14.384665967622393,33.0,0.0,0.0,92740.0
16990,288.68,2.00416666666667,3.6001926782273594,8.068795038179443,18.0,0.0,0.0,557451.0
16991,20.0,2.87666666666667,4.6037037037037,19.734448210449408,77.0,0.0,0.0,248727.0
16992,2.05,2.87666666666667,4.6037037037037,19.732698726227152,77.0,0.0,0.0,15562.0
16993,3.41,2.87666666666667,4.6037037037037,19.74006609992408,77.0,0.0,0.0,15921.0
16994,6.47,3.265,4.6037037037037,19.737580835868254,77.0,4504.0,1264.0,59384.0
16995,154.2,2.30333333333333,2.92666666666667,11.26081926920931,100.0,0.0,0.0,4218091.0
16996,160.0,3.265,4.6037037037037,12.879468304718303,73.0,0.0,0.0,1777370.0
16997,79.28,2.00416666666667,3.6001926782273594,3.5737389327897344,39.0,0.0,0.0,235066.0
16998,0.69,1.66166666666667,3.87916666666667,6.712361330597575,32.0,0.0,0.0,55193.0
16999,19.55,3.08916666666667,4.41309523809524,11.361823441332055,100.0,0.0,0.0,78868.0
17003,53.74,3.08916666666667,4.41309523809524,7.3555329865013155,14.0,0.0,0.0,814908.0
17004,8.45,3.265,4.6037037037037,9.15198160560689,95.0,0.0,0.0,9073.0
17005,80.0,3.715,5.48880333654155,8.39961964837832,14.0,0.0,0.0,154482.0
17006,1.0,3.265,4.6037037037037,4.592127887019301,53.0,0.0,0.0,4954.0
17007,79.66,1.66166666666667,3.87916666666667,4.259282297094971,53.0,775.0,1675.0,246802.0
17008,610.02,2.635,4.06166666666667,16.98384636012623,34.0,0.0,0.0,1177969.0
17009,83.09,3.08916666666667,4.41309523809524,7.071670989527394,32.0,0.0,0.0,234317.0
17010,15.24,3.1275,4.46785714285714,13.630135464148687,76.0,0.0,0.0,303986.0
17011,78.8,2.00416666666667,3.6001926782273594,14.183154049852641,73.0,0.0,0.0,144335.0
17012,39.84,1.66166666666667,3.87916666666667,5.546511374009816,35.0,0.0,0.0,108552.0
17014,2.5,3.265,4.6037037037037,19.44889156486845,81.0,0.0,0.0,43090.0
17015,41.93,1.66166666666667,3.87916666666667,6.363550692970303,32.0,0.0,0.0,80968.0
17016,0.83,2.30333333333333,2.92666666666667,12.293214075835593,58.0,0.0,0.0,32319.0
17017,66.81,3.08916666666667,4.41309523809524,6.707300499374151,32.0,0.0,0.0,795068.0
17018,12.42,3.715,5.48880333654155,6.775735780682626,32.0,0.0,0.0,47814.0
17019,32.37,3.715,5.48880333654155,5.976502472519499,35.0,0.0,0.0,63376.0
17020,59.77,1.66166666666667,3.87916666666667,5.657446061162302,35.0,0.0,0.0,163167.0
17021,120.26,2.635,4.06166666666667,7.059418503180054,32.0,1561.0,0.0,293876.0
17022,39.84,2.00416666666667,3.6001926782273594,5.307462094334203,32.0,0.0,0.0,76932.0
17023,36.57,2.87666666666667,4.6037037037037,7.259812715529727,32.0,0.0,0.0,101421.0
17024,9.86,3.265,4.6037037037037,14.379251912290304,73.0,0.0,0.0,59093.0
17025,1.78,3.265,4.6037037037037,4.437459204410714,32.0,0.0,0.0,3147.0
17026,18.91,3.1275,4.46785714285714,14.432407725329368,33.0,0.0,0.0,174502.0
17027,70.0,2.635,4.06166666666667,5.583856754291243,18.0,0.0,0.0,98224.0
17028,11.07,3.715,5.48880333654155,7.128419820446666,14.0,0.0,0.0,42753.0
17030,19.64,3.08916666666667,4.41309523809524,14.762891445237289,33.0,0.0,0.0,86322.0
17031,28.64,2.30333333333333,2.92666666666667,6.405479044318409,32.0,0.0,0.0,88350.0
17032,115.75,3.1275,4.46785714285714,8.214033442340355,95.0,0.0,0.0,223517.0
17036,158.55,2.00416666666667,3.6001926782273594,11.880800705973925,69.0,0.0,0.0,306165.0
17038,160.0,1.6133333333333302,3.22395954881369,12.179490248291385,77.0,0.0,0.0,308965.0
17039,17.17,3.08916666666667,4.41309523809524,12.042014114474693,67.0,0.0,0.0,311422.0
17040,138.51,2.635,4.06166666666667,3.174983236321851,22.0,0.0,0.0,506798.0
17041,58.0,2.635,4.06166666666667,7.366068077050329,14.0,0.0,0.0,168156.0
17042,40.11,3.1275,4.46785714285714,12.695028362374195,77.0,0.0,0.0,209733.0
17043,2.01,2.30333333333333,2.92666666666667,16.702701487488582,100.0,15730.0,0.0,924918.0
17045,92.92,3.265,4.6037037037037,14.154930918020847,73.0,0.0,0.0,612456.0
17046,1.0,1.66166666666667,3.87916666666667,4.780270159197609,81.0,0.0,0.0,4954.0
17047,199.7,2.0658333333333303,2.8339080459770094,4.765884603401179,35.0,0.0,0.0,38562.0
17050,24.38,2.30333333333333,2.92666666666667,18.680357356172614,90.0,920.0,0.0,81797.0
17051,37.71,2.30333333333333,2.92666666666667,17.012886798062432,72.0,0.0,0.0,378069.0
17052,10.0,2.30333333333333,2.92666666666667,17.58206555523521,95.0,0.0,0.0,88888.0
17053,86.61,2.87666666666667,4.6037037037037,4.491308078462064,32.0,1152.0,1200.0,1386965.0
17054,15.42,3.15916666666667,3.7666666666666697,16.356440499301428,90.0,0.0,0.0,81908.0
17055,0.0,2.30333333333333,2.92666666666667,17.44053011160701,72.0,0.0,0.0,99357.0
17056,199.7,2.0658333333333303,2.8339080459770094,4.904619930248273,32.0,0.0,0.0,38562.0
17058,20.48,3.1275,4.46785714285714,10.802095494681316,67.0,0.0,0.0,2076524.0
17060,187.56,3.08916666666667,4.41309523809524,14.513040879844649,73.0,0.0,0.0,362184.0
17062,206.99,3.265,4.6037037037037,9.283830065138838,90.0,0.0,0.0,1505403.0
17063,323.75,3.265,4.6037037037037,1.4940925296129473,59.0,0.0,0.0,2128330.0
17064,41.61,3.265,4.6037037037037,19.26940268756737,49.0,0.0,0.0,328308.0
17065,19.39,3.08916666666667,4.41309523809524,18.64169392378156,49.0,0.0,0.0,53813.0
17066,13.33,3.08916666666667,4.41309523809524,18.890245908489305,86.0,0.0,0.0,37357.0
17067,157.56,3.08916666666667,4.41309523809524,18.797907416527984,49.0,0.0,0.0,440510.0
17068,1.0,3.265,4.6037037037037,23.44653646018561,90.0,0.0,0.0,8432.0
17069,20.8,3.265,4.6037037037037,19.30902824001905,49.0,0.0,0.0,161420.0
17071,576.54,2.00416666666667,3.6001926782273594,19.35529318603917,85.0,0.0,0.0,1368818.0
17072,3090.2,1.5683333333333302,3.08755337195328,16.280777288733116,34.0,0.0,0.0,74455.0
17073,80.0,2.00416666666667,3.6001926782273594,8.306730997716933,39.0,0.0,0.0,100362.0
17074,20.0,2.635,4.06166666666667,8.179210863637442,18.0,0.0,0.0,38620.0
17075,140.0,2.635,4.06166666666667,8.3329730426339,18.0,0.0,0.0,270344.0
17076,200.0,2.00416666666667,3.6001926782273594,5.326625908950719,39.0,0.0,0.0,336795.0
17077,39.5,1.66166666666667,3.87916666666667,18.984569527756683,81.0,0.0,0.0,254179.0
17078,120.0,2.87666666666667,4.6037037037037,20.561598325961615,81.0,0.0,0.0,1211887.0
17079,2.37,2.00416666666667,3.6001926782273594,19.819173783011014,81.0,0.0,0.0,457597.0
17080,40.0,3.265,4.6037037037037,18.761606355988363,81.0,0.0,0.0,471437.0
17081,5.0,1.66166666666667,3.87916666666667,19.59637018776543,100.0,0.0,0.0,9655.0
17082,118.68,3.265,4.6037037037037,19.32553369407655,81.0,0.0,0.0,780716.0
17083,13.63,2.87666666666667,4.6037037037037,14.316816272538194,24.0,0.0,0.0,37937.0
17084,5.0,3.265,4.6037037037037,19.434414931560216,81.0,0.0,0.0,86186.0
17085,10.0,2.00416666666667,3.6001926782273594,8.051790780784643,18.0,0.0,0.0,46501.0
17086,151.37,1.6133333333333302,3.22395954881369,18.793319971667305,34.0,0.0,0.0,292300.0
17087,40.0,1.66166666666667,3.87916666666667,18.633930311716664,81.0,0.0,0.0,77241.0
17088,13.48,2.87666666666667,4.6037037037037,4.375468416882996,14.0,0.0,0.0,17231.0
17089,6.62,3.265,4.6037037037037,18.288736533640467,49.0,0.0,0.0,31517.0
17090,1.42,3.08916666666667,4.41309523809524,11.89202046925935,67.0,0.0,0.0,23220.0
17091,2.5,3.265,4.6037037037037,19.45941390585098,49.0,0.0,0.0,19982.0
17092,160.0,3.265,4.6037037037037,18.753733629130995,49.0,0.0,0.0,1126091.0
17093,160.0,2.30333333333333,2.92666666666667,19.507440292866896,49.0,0.0,0.0,709496.0
17094,50.0,3.265,4.6037037037037,19.528509282658128,49.0,0.0,0.0,397472.0
17095,58.75,2.00416666666667,3.6001926782273594,19.209413159231264,49.0,0.0,0.0,242448.0
17096,10.0,2.87666666666667,4.6037037037037,4.7827035243015015,22.0,0.0,0.0,121603.0
17097,68.71,3.265,4.6037037037037,18.968396899648493,49.0,0.0,0.0,407156.0
17099,18.68,3.08916666666667,4.41309523809524,6.188675573671963,14.0,0.0,0.0,37151.0
17100,0.44,2.87666666666667,4.6037037037037,19.73430577007285,77.0,0.0,0.0,1188.0
17101,0.45,2.87666666666667,4.6037037037037,19.736458655214047,77.0,0.0,0.0,2743.0
17103,3.12,3.08916666666667,4.41309523809524,19.032628523318273,86.0,0.0,0.0,158125.0
17104,59.48,3.08916666666667,4.41309523809524,18.990299202495862,86.0,0.0,0.0,165557.0
17105,320.0,2.00416666666667,3.6001926782273594,17.560149958626507,46.0,0.0,0.0,747085.0
17106,320.0,3.195,3.7666666666666697,17.47918686773005,46.0,0.0,0.0,1747925.0
17107,160.0,2.37916666666667,4.0436171064598,6.951044085234028,14.0,0.0,0.0,402228.0
17111,318.19,1.66166666666667,3.87916666666667,13.438823272356453,39.0,0.0,0.0,614435.0
17112,40.0,2.635,4.06166666666667,5.2857543822606665,18.0,0.0,0.0,62428.0
17113,38.39,2.87666666666667,4.6037037037037,4.095378803790635,14.0,0.0,0.0,49623.0
17116,158.0,2.00416666666667,3.6001926782273594,23.263801791205054,81.0,0.0,0.0,305103.0
17117,20.74,2.30333333333333,2.92666666666667,19.617844672682235,81.0,10354.0,0.0,323208.0
17120,519.39,2.0658333333333303,2.8339080459770094,21.012117625814035,49.0,0.0,0.0,1037397.0
17121,0.34,2.30333333333333,2.92666666666667,19.496905023257014,81.0,0.0,0.0,10772.0
17122,135.26,2.30333333333333,2.92666666666667,19.888671083442762,49.0,0.0,0.0,974523.0
17123,158.19,2.30333333333333,2.92666666666667,18.28185765127736,81.0,0.0,0.0,1223650.0
17124,154.95,2.00416666666667,3.6001926782273594,17.693978021273487,85.0,1376.0,480.0,438249.0
17125,116.77,1.66166666666667,3.87916666666667,16.528405384588304,81.0,0.0,0.0,225486.0
17127,10.0,2.0658333333333303,2.8339080459770094,19.529558890981683,81.0,0.0,0.0,75000.0
17128,78.69,3.265,4.6037037037037,23.10038361179488,81.0,0.0,0.0,499534.0
17129,40.0,2.87666666666667,4.6037037037037,19.128059614273106,77.0,0.0,0.0,541702.0
17130,20.0,3.265,4.6037037037037,19.109739393775577,86.0,0.0,0.0,98234.0
17131,20.0,3.265,4.6037037037037,14.476487302007847,95.0,0.0,0.0,125359.0
17133,10.0,2.0658333333333303,2.8339080459770094,19.50762691239209,81.0,0.0,0.0,19310.0
17134,120.0,1.6133333333333302,3.22395954881369,19.59181383201789,85.0,0.0,0.0,231724.0
17135,40.0,2.0658333333333303,2.8339080459770094,19.51909570475874,81.0,0.0,0.0,77241.0
17137,160.0,2.87666666666667,4.6037037037037,19.457780306812804,77.0,0.0,0.0,2116842.0
17140,40.0,2.0658333333333303,2.8339080459770094,19.488766320390656,81.0,0.0,0.0,77241.0
17141,20.0,2.87666666666667,4.6037037037037,18.98768747313182,81.0,0.0,0.0,132201.0
17143,39.96,2.30333333333333,2.92666666666667,19.405312411952444,81.0,0.0,0.0,231918.0
17144,38.74,2.30333333333333,2.92666666666667,19.016081597543927,85.0,0.0,0.0,308342.0
17146,390.19,2.635,4.06166666666667,8.81661113139113,14.0,0.0,0.0,753470.0
17147,301.81,2.0658333333333303,2.8339080459770094,17.923039327893168,34.0,0.0,0.0,582805.0
17148,82.07,3.265,4.6037037037037,19.40123061470654,77.0,0.0,0.0,571175.0
17149,0.6,2.30333333333333,2.92666666666667,18.16219805578306,34.0,0.0,0.0,237939.0
17150,82.2,3.265,4.6037037037037,19.46457777575084,69.0,0.0,0.0,639045.0
17152,18.91,2.87666666666667,4.6037037037037,18.851827765337635,81.0,0.0,0.0,124606.0
17153,20.0,2.87666666666667,4.6037037037037,18.917627999283773,81.0,0.0,0.0,131540.0
17155,79.21,1.6133333333333302,3.22395954881369,19.551381193635585,49.0,0.0,0.0,152957.0
17156,10.0,2.87666666666667,4.6037037037037,19.055260609456344,81.0,0.0,0.0,89821.0
17157,160.12,3.265,4.6037037037037,19.34040326946808,49.0,0.0,0.0,1170116.0
17158,283.61,2.00416666666667,3.6001926782273594,19.356375763419077,100.0,0.0,0.0,681803.0
17159,320.0,2.00416666666667,3.6001926782273594,19.062192889371378,100.0,0.0,0.0,443861.0
17160,78.62,1.6133333333333302,3.22395954881369,19.608311809878725,49.0,0.0,0.0,151817.0
17161,119.85,2.00416666666667,3.6001926782273594,19.522545651336763,49.0,0.0,0.0,898500.0
17162,35.07,2.87666666666667,4.6037037037037,16.226254630626705,81.0,0.0,0.0,19995.0
17163,475.13,2.00416666666667,3.6001926782273594,18.547157764812013,49.0,0.0,0.0,716837.0
17165,157.52,2.00416666666667,3.6001926782273594,17.458800907482008,49.0,0.0,0.0,230090.0
17166,3.0,2.00416666666667,3.6001926782273594,16.20165458892899,5.0,0.0,0.0,170476.0
17168,320.0,2.635,4.06166666666667,14.950939013932445,5.0,0.0,0.0,1228737.0
17171,85.09,3.265,4.6037037037037,19.67558098803621,77.0,0.0,0.0,600206.0
17172,1.22,2.30333333333333,2.92666666666667,18.231175877273188,95.0,1078.0,0.0,37218.0
17173,148.49,2.00416666666667,3.6001926782273594,11.62582572838205,34.0,0.0,0.0,286739.0
17174,9.09,2.00416666666667,3.6001926782273594,11.263623214058955,24.0,0.0,0.0,30554.0
17176,160.0,2.87666666666667,4.6037037037037,17.08465549273319,34.0,0.0,0.0,2292217.0
17177,160.0,2.87666666666667,4.6037037037037,15.633083007307361,34.0,0.0,0.0,2283388.0
17178,150.9,2.00416666666667,3.6001926782273594,14.887738367748275,34.0,0.0,0.0,372856.0
17180,152.91,3.715,5.48880333654155,12.653659478566215,34.0,0.0,0.0,325828.0
17182,155.27,2.30333333333333,2.92666666666667,9.41603088312292,69.0,0.0,0.0,1082094.0
17183,2805.3,1.5683333333333302,3.08755337195328,16.629696156907205,34.0,0.0,0.0,66951.0
17184,157.58,2.635,4.06166666666667,13.756782446351972,39.0,1796.0,378.0,304292.0
17185,220.2,2.00416666666667,3.6001926782273594,10.44763679988051,39.0,0.0,0.0,425213.0
17186,24.15,1.5683333333333302,3.08755337195328,3.823626344349984,23.0,0.0,0.0,328087.0
17187,0.1,3.265,4.6037037037037,18.248596750849053,49.0,0.0,0.0,77158.0
17188,426.64,2.87666666666667,4.6037037037037,26.35803877812565,81.0,0.0,0.0,4221741.0
17191,80.43,3.265,4.6037037037037,20.426104017228152,81.0,0.0,0.0,882686.0
17192,117.61,1.66166666666667,3.87916666666667,18.54404735471553,81.0,0.0,0.0,227108.0
17193,161.94,3.265,4.6037037037037,18.136404251631586,81.0,0.0,0.0,1703648.0
17194,642.0,2.00416666666667,3.6001926782273594,17.88385546950711,81.0,0.0,0.0,1239724.0
17196,322.38,1.66166666666667,3.87916666666667,15.827835961056593,24.0,0.0,0.0,724982.0
17197,157.27,1.66166666666667,3.87916666666667,12.94417395869983,81.0,0.0,0.0,321351.0
17198,80.29,1.66166666666667,3.87916666666667,15.408354797163527,24.0,0.0,0.0,240152.0
17199,80.29,1.66166666666667,3.87916666666667,15.411783318998495,24.0,0.0,0.0,127246.0
17200,16.95,3.1275,4.46785714285714,12.275333701199155,67.0,0.0,0.0,191198.0
17201,317.33,3.08916666666667,4.41309523809524,14.239860562707,24.0,0.0,0.0,978072.0
17202,320.0,1.66166666666667,3.87916666666667,25.778557585353063,81.0,0.0,0.0,617931.0
17203,160.0,2.87666666666667,4.6037037037037,16.866742470880034,34.0,0.0,0.0,446297.0
17204,199.17,3.1275,4.46785714285714,13.109586218336982,77.0,0.0,0.0,1288124.0
17205,39.39,3.1275,4.46785714285714,12.957347023032286,38.0,0.0,0.0,267999.0
17206,79.16,2.635,4.06166666666667,5.255566790645603,18.0,0.0,0.0,103726.0
17208,159.74,2.635,4.06166666666667,13.804032439189598,24.0,0.0,0.0,344297.0
17209,95.7,3.1275,4.46785714285714,12.994718516890511,35.0,0.0,0.0,700012.0
17210,2.84,2.87666666666667,4.6037037037037,5.564987434969352,14.0,0.0,0.0,447.0
17212,10.0,3.265,4.6037037037037,17.190216310869708,85.0,0.0,0.0,90251.0
17214,77.25,1.66166666666667,3.87916666666667,6.802825543920108,32.0,0.0,0.0,580000.0
17215,18.99,3.15916666666667,3.7666666666666697,12.352202947190376,76.0,0.0,0.0,73197.0
17218,40.0,2.87666666666667,4.6037037037037,11.754128357333405,90.0,0.0,0.0,364201.0
